fold_id,role,episode_index,heldout_task_id,heldout_task_index
loco_v1_fold_08_task_34,train,89,34,31
loco_v1_fold_08_task_34,train,90,34,31
loco_v1_fold_08_task_34,train,91,34,31
loco_v1_fold_08_task_34,train,92,34,31
loco_v1_fold_08_task_34,train,93,34,31
loco_v1_fold_08_task_34,train,94,34,31
loco_v1_fold_08_task_34,train,95,34,31
loco_v1_fold_08_task_34,train,96,34,31
loco_v1_fold_08_task_34,train,97,34,31
loco_v1_fold_08_task_34,train,98,34,31
loco_v1_fold_08_task_34,train,99,34,31
loco_v1_fold_08_task_34,train,100,34,31
loco_v1_fold_08_task_34,train,101,34,31
loco_v1_fold_08_task_34,train,102,34,31
loco_v1_fold_08_task_34,train,103,34,31
loco_v1_fold_08_task_34,train,104,34,31
loco_v1_fold_08_task_34,train,105,34,31
loco_v1_fold_08_task_34,train,106,34,31
loco_v1_fold_08_task_34,train,107,34,31
loco_v1_fold_08_task_34,train,108,34,31
loco_v1_fold_08_task_34,train,109,34,31
loco_v1_fold_08_task_34,train,110,34,31
loco_v1_fold_08_task_34,train,111,34,31
loco_v1_fold_08_task_34,train,112,34,31
loco_v1_fold_08_task_34,train,113,34,31
loco_v1_fold_08_task_34,train,114,34,31
loco_v1_fold_08_task_34,train,115,34,31
loco_v1_fold_08_task_34,train,116,34,31
loco_v1_fold_08_task_34,train,117,34,31
loco_v1_fold_08_task_34,train,118,34,31
loco_v1_fold_08_task_34,train,119,34,31
loco_v1_fold_08_task_34,train,120,34,31
loco_v1_fold_08_task_34,train,121,34,31
loco_v1_fold_08_task_34,train,122,34,31
loco_v1_fold_08_task_34,train,123,34,31
loco_v1_fold_08_task_34,train,124,34,31
loco_v1_fold_08_task_34,train,125,34,31
loco_v1_fold_08_task_34,train,126,34,31
loco_v1_fold_08_task_34,train,127,34,31
loco_v1_fold_08_task_34,train,128,34,31
loco_v1_fold_08_task_34,train,129,34,31
loco_v1_fold_08_task_34,train,130,34,31
loco_v1_fold_08_task_34,train,131,34,31
loco_v1_fold_08_task_34,train,132,34,31
loco_v1_fold_08_task_34,train,133,34,31
loco_v1_fold_08_task_34,train,134,34,31
loco_v1_fold_08_task_34,train,135,34,31
loco_v1_fold_08_task_34,train,136,34,31
loco_v1_fold_08_task_34,train,137,34,31
loco_v1_fold_08_task_34,train,138,34,31
loco_v1_fold_08_task_34,train,139,34,31
loco_v1_fold_08_task_34,train,140,34,31
loco_v1_fold_08_task_34,train,141,34,31
loco_v1_fold_08_task_34,train,142,34,31
loco_v1_fold_08_task_34,train,143,34,31
loco_v1_fold_08_task_34,train,144,34,31
loco_v1_fold_08_task_34,train,145,34,31
loco_v1_fold_08_task_34,train,146,34,31
loco_v1_fold_08_task_34,train,147,34,31
loco_v1_fold_08_task_34,train,148,34,31
loco_v1_fold_08_task_34,train,149,34,31
loco_v1_fold_08_task_34,train,150,34,31
loco_v1_fold_08_task_34,train,151,34,31
loco_v1_fold_08_task_34,train,152,34,31
loco_v1_fold_08_task_34,train,153,34,31
loco_v1_fold_08_task_34,train,154,34,31
loco_v1_fold_08_task_34,heldout,155,34,31
loco_v1_fold_08_task_34,heldout,156,34,31
loco_v1_fold_08_task_34,heldout,157,34,31
loco_v1_fold_08_task_34,heldout,158,34,31
loco_v1_fold_08_task_34,heldout,159,34,31
